County,FIPS,Cancer Incidence Rate Per 100k,Insecticide Sum,Herbicide Sum,Fungicide Sum,Adjuvant Sum
"Laclede County, Missouri(6)",29105,442.2,948.6,9832.200000000003,67.4,0.0
"Dodge County, Wisconsin(6)",55027,442.1,3461.9999999999995,240283.40000000002,2737.2000000000003,0.0
"Treutlen County, Georgia(7)",13283,442.1,1516.6000000000001,12075.299999999997,801.1000000000001,0.0
"Grimes County, Texas(7)",48185,442.0,222.89999999999998,13427.499999999998,29.1,0.0
"Montcalm County, Michigan(6)",26117,441.9,6449.900000000001,113980.1,6628.199999999999,0.0
"Lake County, Tennessee(6)",47095,441.9,4252.500000000001,98698.2,2934.6,0.0
"Garvin County, Oklahoma(6)",40049,441.8,8876.9,47452.39999999999,929.6,0.0
"McLennan County, Texas(7)",48309,441.8,6427.000000000001,128940.0,1255.8,0.0
"Washington County, Missouri(6)",29221,441.7,129.5,2897.5999999999995,27.3,0.0
"Stark County, North Dakota(6)",38089,441.6,3472.2,258781.60000000003,7212.399999999999,0.0
"Wayne County, Mississippi(6)",28153,441.6,334.90000000000003,6659.3,226.5,0.0
"Boone County, Missouri(6)",29019,441.6,2890.899999999999,62229.399999999994,1259.8000000000002,0.0
"Marion County, South Carolina(6)",45067,441.3,2699.5,37024.0,2369.3999999999996,0.0
"Arenac County, Michigan(6)",26011,441.3,845.3,54135.5,939.4000000000001,0.0
"Outagamie County, Wisconsin(6)",55087,441.3,1863.5,123872.30000000002,844.0,0.0
"Alcona County, Michigan(6)",26001,441.3,201.1,3734.0,113.69999999999997,0.0
"Brown County, Texas(7)",48049,441.3,1417.4,19561.6,195.4,0.0
"Avery County, North Carolina(6)",37011,441.2,88.49999999999999,1667.2,26.1,0.0
"Freestone County, Texas(7)",48161,441.2,139.3,13270.6,7.3,0.0
"Clay County, North Carolina(6)",37043,441.1,51.3,4268.3,233.3,0.0
"Berrien County, Georgia(7)",13019,441.1,11005.800000000001,89799.0,5297.6,0.0
"Wayne County, Illinois(7)",17191,441.1,4348.700000000001,332039.20000000007,5286.5,0.0
"Nemaha County, Nebraska(6)",31127,441.1,39768.2,285792.80000000005,3974.5,0.0
"Franklin County, Maine(6)",23007,441.0,61.4,829.5000000000001,7.1,0.0
"San Patricio County, Texas(7)",48409,440.9,13551.900000000001,629444.1000000001,11.200000000000001,0.0
"Pope County, Illinois(7)",17151,440.8,220.8,17689.3,247.70000000000002,0.0
"Johnson County, Missouri(6)",29101,440.7,2650.2,167559.6,1886.0,0.0
"Grafton County, New Hampshire(6)",33009,440.6,225.49999999999997,3272.6,22.200000000000003,0.0
"Lamoille County, Vermont(6)",50015,440.5,341.0,3399.9,124.80000000000001,0.0
"Butte County, Idaho(7)",16023,440.5,1168.6000000000004,10279.699999999999,603.2,0.0
"Boone County, Illinois(7)",17007,440.5,1735.3,160583.50000000006,2006.6000000000004,0.0
"Washington County, North Carolina(6)",37187,440.3,12504.9,163222.5,4388.0,0.0
"Phelps County, Nebraska(6)",31137,440.2,38358.100000000006,431018.4,5045.4,0.0
"Chatham County, Georgia(7)",13051,440.1,354.20000000000005,521.5,119.3,0.0
"Traill County, North Dakota(6)",38097,440.1,6565.700000000002,511468.2000000001,12679.800000000001,0.0
"Runnels County, Texas(7)",48399,440.0,5086.3,132434.00000000003,2269.1,0.0
"Gulf County, Florida(6)",12045,439.9,1657.3000000000002,5984.4,1185.9999999999998,0.0
"Red River County, Texas(7)",48387,439.9,526.0999999999999,25535.8,257.4,0.0
"Chittenden County, Vermont(6)",50007,439.9,240.5,4595.6,107.1,0.0
"Pittsburg County, Oklahoma(6)",40121,439.7,253.1,25475.399999999994,41.8,0.0
"Williamson County, Tennessee(6)",47187,439.7,347.29999999999995,36106.0,565.9000000000001,0.0
"Franklin County, Mississippi(6)",28037,439.7,360.4000000000001,3860.2000000000003,50.199999999999996,0.0
"Johnston County, Oklahoma(6)",40069,439.6,1098.2,14026.9,103.9,0.0
"Hunt County, Texas(7)",48231,439.6,11953.0,46617.100000000006,788.4000000000001,0.0
"Williamson County, Texas(7)",48491,439.4,11096.2,226245.7,1585.4,0.0
"Taliaferro County, Georgia(7)",13265,439.4,414.69999999999993,932.6,114.70000000000002,0.0
"Madison County, Tennessee(6)",47113,439.4,4612.299999999999,152594.8,4121.7,0.0
"Bollinger County, Missouri(6)",29017,439.3,588.9,45497.200000000004,1457.6,0.0
"Harper County, Oklahoma(6)",40059,439.3,1316.5999999999997,33094.6,1241.7,0.0
"Harmon County, Oklahoma(6)",40057,439.3,2635.5000000000005,110477.5,230.5,0.0
"Lake County, Oregon(6)",41037,439.1,6510.8,10648.800000000001,37.1,0.0
"Rains County, Texas(7)",48379,439.0,5.8,3211.0,8.8,0.0
"Weston County, Wyoming(6)",56045,439.0,893.9,6535.2,5.299999999999999,0.0
"Florence County, South Carolina(6)",45041,438.8,7205.8,110354.69999999998,4206.3,0.0
"Cook County, Illinois(7)",17031,438.8,165.5,8313.5,150.0,0.0
"Yankton County, South Dakota(6)",46135,438.7,1814.7,148513.4,891.6999999999999,0.0
"Jackson County, Texas(7)",48239,438.7,33781.90000000001,281589.5,603.4,0.0
"Jackson County, Oregon(6)",41029,438.7,811.0000000000002,4486.799999999999,417.7,0.0
"DeKalb County, Georgia(7)",13089,438.7,1.5,238.99999999999997,2.0,0.0
"Chester County, Pennsylvania(6)",42029,438.7,1705.4,90591.4,1466.8000000000002,0.0
"King County, Washington(7)",53033,438.6,144.09999999999997,2635.4999999999995,41.7,0.0
"Coles County, Illinois(7)",17029,438.6,2038.6,344990.79999999993,3491.9,0.0
"Giles County, Tennessee(6)",47055,438.6,587.9,78735.9,979.1,0.0
"Mineral County, West Virginia(6)",54057,438.5,56.0,8248.300000000001,40.7,0.0
"Shelby County, Tennessee(6)",47157,438.5,5170.700000000001,62258.299999999996,1411.8999999999999,0.0
"Bradley County, Tennessee(6)",47011,438.4,63.099999999999994,14102.000000000004,275.9,0.0
"Crawford County, Michigan(6)",26039,438.4,6.499999999999999,99.3,2.7000000000000006,0.0
"Haskell County, Texas(7)",48207,438.4,4147.2,136863.90000000002,3589.4000000000005,0.0
"Nodaway County, Missouri(6)",29147,438.4,7450.0,462721.2,2443.9,0.0
"Delta County, Michigan(6)",26041,438.3,439.29999999999995,6971.599999999999,202.3,0.0
"Dillon County, South Carolina(6)",45033,438.1,5806.2,96313.90000000002,3912.2,0.0
"Baker County, Florida(6)",12003,438.1,246.89999999999998,2861.0,237.10000000000002,0.0
"Edgar County, Illinois(7)",17045,438.1,2736.1,463447.7999999998,4641.5,0.0
"Harlan County, Nebraska(6)",31083,438.0,29098.899999999998,291765.69999999995,3579.7000000000003,0.0
"Tuscola County, Michigan(6)",26157,437.9,2932.4,227214.49999999997,4413.900000000001,0.0
"Burnet County, Texas(7)",48053,437.8,166.00000000000003,4251.899999999999,13.500000000000002,0.0
"Webster County, Missouri(6)",29225,437.6,1371.5,21669.2,73.6,0.0
"Manistee County, Michigan(6)",26101,437.6,585.4,2811.5,469.0999999999999,0.0
"Concordia Parish, Louisiana(7)",22029,437.5,46236.3,304966.39999999997,7849.3,0.0
"Gillespie County, Texas(7)",48171,437.5,178.20000000000002,9180.600000000002,92.69999999999999,0.0
"Yadkin County, North Carolina(6)",37197,437.3,2405.1000000000004,44734.40000000001,1850.6,0.0
"Lee County, South Carolina(6)",45061,437.2,11075.2,155035.20000000004,2949.1000000000004,0.0
"McKean County, Pennsylvania(6)",42083,437.1,147.59999999999997,1123.1999999999998,48.7,0.0
"McDonough County, Illinois(7)",17109,437.1,9190.3,339315.0,2640.1000000000004,0.0
"Rusk County, Wisconsin(6)",55107,437.0,843.9999999999999,53823.19999999998,443.90000000000003,0.0
"Neshoba County, Mississippi(6)",28099,437.0,44.9,10429.9,11.0,0.0
"Dewey County, Oklahoma(6)",40043,436.9,2106.6999999999994,18173.300000000003,856.0999999999999,0.0
"Hampden County, Massachusetts(7)",25013,436.8,245.3,2336.3,119.69999999999999,0.0
"Grady County, Georgia(7)",13131,436.7,13922.200000000003,79458.79999999999,5301.5,0.0
"Clarke County, Mississippi(6)",28023,436.7,21.400000000000002,1531.4,18.700000000000003,0.0
"Galveston County, Texas(7)",48167,436.7,16.2,7942.7,1.0,0.0
"Hart County, Georgia(7)",13147,436.6,1150.5,12891.2,410.29999999999995,0.0
"Delaware County, Ohio(6)",39041,436.6,1742.0000000000002,80929.3,1679.1,0.0
"Tripp County, South Dakota(6)",46123,436.5,2401.6000000000004,196380.40000000002,1941.2000000000003,0.0
"Bamberg County, South Carolina(6)",45009,436.5,7426.2,43234.0,999.4,0.0
"Hickman County, Kentucky(7)",21105,436.4,1753.6,245496.49999999997,5383.3,0.0
"Butler County, Nebraska(6)",31023,436.3,2697.2999999999997,370665.99999999994,4818.5,0.0
"Westmoreland County, Pennsylvania(6)",42129,436.3,1796.6000000000001,28806.499999999996,839.8000000000001,0.0
"New York County, New York(7)",36061,436.2,0.0,0.0,0.0,0.0
"Attala County, Mississippi(6)",28007,436.2,3674.6999999999994,21905.100000000002,277.79999999999995,0.0
"Warren County, Missouri(6)",29219,435.9,1676.7,55539.9,834.8000000000001,0.0
"Juniata County, Pennsylvania(6)",42067,435.9,1370.1999999999998,43216.69999999999,612.4,0.0
"Osceola County, Michigan(6)",26133,435.9,593.5,10581.800000000003,324.99999999999994,0.0
"Navarro County, Texas(7)",48349,435.8,8203.0,101846.19999999997,294.2,0.0
"Bleckley County, Georgia(7)",13023,435.8,6957.599999999999,56063.2,2767.6,0.0
"Sharkey County, Mississippi(6)",28125,435.7,7396.299999999998,110881.2,1105.9,0.0
"Waller County, Texas(7)",48473,435.5,637.8999999999999,56429.200000000004,814.2,0.0
"Greenwood County, South Carolina(6)",45047,435.5,874.8,10847.099999999999,590.7,0.0
"Miller County, Missouri(6)",29131,435.2,634.4,11756.600000000002,135.29999999999998,0.0
"Rankin County, Mississippi(6)",28121,435.1,2571.7000000000007,28244.9,354.1,0.0
"Noble County, Oklahoma(6)",40103,435.1,16391.7,176550.59999999998,4720.200000000001,0.0
"Rusk County, Texas(7)",48401,435.0,5.8999999999999995,9697.5,25.1,0.0
"Manatee County, Florida(6)",12081,434.8,16919.2,56039.5,14536.899999999998,0.0
"Orangeburg County, South Carolina(6)",45075,434.7,17678.499999999996,204806.90000000002,3845.0,0.0
"Garfield County, Nebraska(6)",31071,434.7,268.29999999999995,17403.9,161.29999999999998,0.0
"Nash County, North Carolina(6)",37127,434.6,10272.7,83463.3,4046.6,0.0
"Madison Parish, Louisiana(7)",22065,434.6,55336.600000000006,546534.0,3966.8,0.0
"Ector County, Texas(7)",48135,434.6,14.799999999999999,3263.5000000000005,73.7,0.0
"Knox County, Texas(7)",48275,434.6,1349.8999999999999,101043.29999999999,4619.4,0.0
"San Juan County, Washington(7)",53055,434.5,89.1,3430.3000000000006,130.1,0.0
"Jerauld County, South Dakota(6)",46073,434.4,1445.8000000000002,79970.59999999999,985.0999999999999,0.0
"St. Lucie County, Florida(6)",12111,434.4,23375.4,91532.00000000001,2490.7000000000003,0.0
"Calhoun County, Florida(6)",12013,434.4,3899.9,20076.4,1223.3000000000002,0.0
"Ray County, Missouri(6)",29177,434.2,2160.8,152303.49999999997,894.7,0.0
"Kalamazoo County, Michigan(6)",26077,434.2,4183.099999999999,101466.89999999998,3415.2000000000003,0.0
"Davidson County, Tennessee(6)",47037,434.1,25.799999999999997,2863.4,17.1,0.0
"Greer County, Oklahoma(6)",40055,433.6,2058.1,80248.8,544.5,0.0
"Polk County, Oregon(6)",41053,433.5,1597.1999999999998,30124.0,2174.0,0.0
"Uvalde County, Texas(7)",48463,433.4,1987.3,77785.3,580.5000000000001,0.0
"Cole County, Missouri(6)",29051,433.3,811.0999999999999,15544.099999999999,233.0,0.0
"Pemiscot County, Missouri(6)",29155,433.2,14505.300000000001,388156.2,14884.1,0.0
"Lincoln County, South Dakota(6)",46083,433.2,2114.7999999999997,223871.4,1248.8000000000002,0.0
"Crawford County, Iowa(7)",19047,433.1,8430.1,481686.6000000001,8840.599999999999,0.0
"Lincoln County, Maine(6)",23015,433.1,161.39999999999998,1258.8,27.6,0.0
"Hand County, South Dakota(6)",46059,433.1,3850.5000000000005,289669.0,3314.3999999999996,0.0
"Adams County, Mississippi(6)",28001,432.9,3845.2999999999997,22344.099999999995,376.19999999999993,0.0
"Lincoln County, Oklahoma(6)",40081,432.7,1701.5000000000002,42842.9,150.5,0.0
"Clarke County, Georgia(7)",13059,432.7,168.2,1717.8000000000002,173.1,0.0
"Oklahoma County, Oklahoma(6)",40109,432.6,2009.1999999999998,20006.7,192.6,0.0
"Okaloosa County, Florida(6)",12091,432.6,1772.6000000000004,8545.2,792.5999999999999,0.0
"Haskell County, Oklahoma(6)",40061,432.6,185.1,11797.8,26.4,0.0
"Shawano County, Wisconsin(6)",55115,432.5,2010.7,51482.00000000001,1030.9,0.0
"Canadian County, Oklahoma(6)",40017,432.5,6562.599999999999,59234.2,2287.8,0.0
"Martin County, Florida(6)",12085,432.4,7457.900000000001,39572.200000000004,1162.1000000000001,0.0
"Menominee County, Wisconsin(6)",55078,432.4,7.8999999999999995,126.79999999999998,6.8,0.0
"Caddo County, Oklahoma(6)",40015,432.2,18129.099999999995,163692.29999999996,2152.2000000000003,0.0
"Charleston County, South Carolina(6)",45019,432.1,702.0999999999998,4846.5,143.7,0.0
"Hancock County, Kentucky(7)",21091,432.1,263.1,44376.5,650.9,0.0
"Pasquotank County, North Carolina(6)",37139,432.0,5279.8,134668.1,4420.500000000001,0.0
"Leake County, Mississippi(6)",28079,431.9,1102.7,9246.099999999997,81.00000000000001,0.0
"Portage County, Wisconsin(6)",55097,431.7,7475.000000000001,170324.1,7441.900000000001,0.0
"Grundy County, Missouri(6)",29079,431.6,2424.5,165888.39999999997,759.9999999999999,0.0
"Saline County, Missouri(6)",29195,431.4,15683.8,290805.4,5177.7,0.0
"Morrow County, Ohio(6)",39117,431.4,2510.9,94910.10000000002,1859.4,0.0
"Kane County, Illinois(7)",17089,431.4,1838.3000000000002,160111.90000000002,2088.6,0.0
"Wilson County, North Carolina(6)",37195,431.3,8946.7,101253.80000000002,2011.8000000000002,0.0
"Cedar County, Nebraska(6)",31027,431.3,3579.0999999999995,424439.69999999995,7787.3,0.0
"Twin Falls County, Idaho(7)",16083,431.2,7067.699999999999,88141.8,3852.6000000000004,0.0
"Yamhill County, Oregon(6)",41071,431.2,1738.0999999999997,31049.4,969.5,0.0
"Dawson County, Texas(7)",48115,431.1,6000.699999999999,355994.5,661.3000000000001,0.0
"San Jacinto County, Texas(7)",48407,431.1,208.29999999999995,5895.0,0.4,0.0
"Iosco County, Michigan(6)",26069,430.9,313.6,6416.7,201.9,0.0
"Bingham County, Idaho(7)",16011,430.9,9934.199999999999,147829.19999999998,16515.600000000002,0.0
"Bladen County, North Carolina(6)",37017,430.8,3997.2,84601.59999999999,2207.8,0.0
"Griggs County, North Dakota(6)",38039,430.7,2344.3999999999996,169473.09999999998,5945.7,0.0
"Trumbull County, Ohio(6)",39155,430.7,1515.4,43589.7,790.4,0.0
"Cumberland County, Pennsylvania(6)",42041,430.7,2006.2000000000003,97950.29999999997,1356.5000000000002,0.0
"Leon County, Florida(6)",12073,430.7,1857.7,4971.1,550.7,0.0
"Kings County, New York(7)",36047,430.7,9.0,22.8,3.1999999999999997,0.0
"Chippewa County, Michigan(6)",26033,430.7,82.19999999999999,1715.6000000000004,62.900000000000006,0.0
"Pennington County, South Dakota(6)",46103,430.6,3262.0,99064.00000000001,2167.0,0.0
"Montgomery County, North Carolina(6)",37123,430.6,236.79999999999995,4656.000000000001,169.0,0.0
"Franklin County, Florida(6)",12037,430.6,0.0,1070.2,0.0,0.0
"Newton County, Missouri(6)",29145,430.6,830.3000000000001,39177.39999999999,388.5,0.0
"Red River Parish, Louisiana(7)",22081,430.3,1459.9000000000003,57763.50000000001,399.2,0.0
"Bosque County, Texas(7)",48035,430.2,978.6,36030.7,105.8,0.0
"Chesterfield County, South Carolina(6)",45025,430.2,1915.3,37457.799999999996,1570.3999999999999,0.0
"Randall County, Texas(7)",48381,430.2,1044.6,51453.3,697.0,0.0
"Bowie County, Texas(7)",48037,430.2,1472.4,28408.3,498.6,0.0
"Tarrant County, Texas(7)",48439,430.0,339.80000000000007,7495.5,123.7,0.0
"Winnebago County, Iowa(7)",19189,430.0,3670.3999999999996,261320.60000000003,3544.7,0.0
"Christian County, Missouri(6)",29043,430.0,552.3,9359.300000000001,22.5,0.0
"Clinton County, Michigan(6)",26037,429.9,5218.199999999999,179723.69999999998,2150.6,0.0
"Ritchie County, West Virginia(6)",54085,429.9,145.60000000000002,995.2000000000002,2.4000000000000004,0.0
"Pitt County, North Carolina(6)",37147,429.8,16390.2,198495.49999999997,3524.5,0.0
"Pocahontas County, West Virginia(6)",54075,429.7,160.70000000000002,7601.599999999999,29.6,0.0
"Hughes County, Oklahoma(6)",40063,429.6,242.3,24180.799999999996,65.8,0.0
"Howard County, Missouri(6)",29089,429.4,4330.2,88825.09999999999,1676.4,0.0
"Lubbock County, Texas(7)",48303,429.4,8523.2,478859.00000000006,410.00000000000006,0.0
"Sumter County, South Carolina(6)",45085,429.3,7465.400000000001,124271.90000000001,2872.6,0.0
"Stephenson County, Illinois(7)",17177,429.3,2598.2000000000003,334713.30000000005,2912.5,0.0
"Kewaunee County, Wisconsin(6)",55061,429.2,1013.8,67970.49999999999,642.4000000000001,0.0
"Hancock County, Ohio(6)",39063,429.1,3098.7,273254.5,3007.1,0.0
"Oconee County, Georgia(7)",13219,429.1,225.89999999999998,4766.399999999999,32.5,0.0
"Shiawassee County, Michigan(6)",26155,429.0,3177.2000000000003,136259.50000000003,1905.2,0.0
"Union County, Kentucky(7)",21225,429.0,2041.3000000000002,311352.3,6129.299999999998,0.0
"Lancaster County, Nebraska(6)",31109,428.8,2790.1000000000004,379680.79999999993,5047.2,0.0
"Clarion County, Pennsylvania(6)",42031,428.7,1181.4,38103.6,454.0,0.0
"Abbeville County, South Carolina(6)",45001,428.6,156.9,12545.5,49.89999999999999,0.0
"Nez Perce County, Idaho(7)",16069,428.5,2619.3000000000006,61494.399999999994,7789.5,0.0
"Tooele County, Utah(7)",49045,428.5,633.7,3104.9,63.49999999999999,0.0
"Boise County, Idaho(7)",16015,428.5,438.79999999999995,2259.2,18.1,0.0
"Brookings County, South Dakota(6)",46011,428.4,4297.6,258319.30000000002,3009.8999999999996,0.0
"Presque Isle County, Michigan(6)",26141,428.3,627.1999999999999,13894.199999999999,602.9,0.0
"Anderson County, Texas(7)",48001,428.2,200.4,17711.1,102.3,0.0
"Bledsoe County, Tennessee(6)",47007,428.1,149.4,14793.2,200.7,0.0
"Choctaw County, Mississippi(6)",28019,428.1,991.0999999999999,7832.6,85.80000000000001,0.0
"Washtenaw County, Michigan(6)",26161,428.1,1711.3000000000002,84914.79999999999,1539.1999999999998,0.0
"Mineral County, Montana(6)",30061,428.0,41.7,1182.4,0.4,0.0
"Lewis County, Idaho(7)",16061,428.0,1032.1000000000001,39884.2,4746.400000000001,0.0
"Sabine County, Texas(7)",48403,427.9,2.2,4073.2000000000003,19.0,0.0
"Addison County, Vermont(6)",50001,427.8,1873.2,27909.500000000004,693.8999999999999,0.0
"Northampton County, North Carolina(6)",37131,427.7,36723.899999999994,210748.19999999998,4503.6,0.0
"Sweet Grass County, Montana(6)",30097,427.7,551.8,25191.099999999995,159.6,0.0
"Calhoun County, South Carolina(6)",45017,427.4,10659.400000000001,103074.09999999999,1926.2,0.0
"Jackson County, South Dakota(6)",46071,427.3,2178.4,70274.89999999998,1709.0,0.0
"Mahoning County, Ohio(6)",39099,427.2,1408.1,28000.899999999998,660.3,0.0
"Taney County, Missouri(6)",29213,427.2,91.60000000000001,7266.800000000002,23.2,0.0
"Lauderdale County, Mississippi(6)",28075,427.0,35.9,2558.0999999999995,37.2,0.0
"Orleans Parish, Louisiana(7)",22071,426.9,0.0,505.2,0.0,0.0
"Lexington County, South Carolina(6)",45063,426.8,1594.9,21408.000000000004,640.0999999999999,0.0
"DeKalb County, Tennessee(6)",47041,426.8,173.6,21832.8,308.09999999999997,0.0
"Ingham County, Michigan(6)",26065,426.7,2895.0000000000005,115371.30000000002,1421.7,0.0
"Jefferson County, Idaho(7)",16051,426.7,3782.299999999999,80233.4,6730.6,0.0
"Teton County, Montana(6)",30099,426.6,1351.4,208045.9,2499.9,0.0
"Winston County, Mississippi(6)",28159,426.6,470.6000000000001,15374.099999999999,99.10000000000001,0.0
"Middlesex County, Massachusetts(7)",25017,426.6,247.20000000000002,1010.3000000000001,123.10000000000001,0.0
"Warren County, Mississippi(6)",28149,426.5,7321.4,29053.199999999997,438.5,0.0
