County,FIPS,Cancer Incidence Rate Per 100k,Breast Cancer Incidence Rate Per 100k,Leukemia Incidence Rate Per 100k,Lung Cancer Incidence Rate Per 100k,Non-Hodgkin Lymphoma Incidence Rate Per 100k,Prostate Cancer Incidence Rate Per 100k,Insecticide Sum,Herbicide Sum,Fungicide Sum
"Pulaski County, Illinois(7)",17153,516.6,144.4,18.0,86.0,22.8,143.9,1289.7999999999997,107327.59999999999,1872.4999999999998
"Crawford County, Missouri(6)",29055,516.6,144.4,18.0,85.9,22.8,143.9,285.49999999999994,6171.300000000001,65.8
"Lewis County, Kentucky(7)",21135,516.6,144.4,18.0,85.9,22.8,143.9,156.79999999999998,26518.799999999996,955.3000000000001
"Dodge County, Nebraska(6)",31053,516.6,144.4,18.0,85.8,22.8,143.9,2547.8,354509.99999999994,4761.100000000001
"Stanly County, North Carolina(6)",37167,516.6,144.3,18.0,85.8,22.7,143.9,3257.2,60401.5,1637.5000000000002
"Kenton County, Kentucky(7)",21117,516.5,144.3,18.0,85.6,22.7,143.9,79.29999999999998,1929.1000000000001,17.0
"Burke County, Georgia(7)",13033,516.5,144.3,17.9,85.5,22.7,143.8,14260.199999999997,113147.79999999999,2917.5
"Bullitt County, Kentucky(7)",21029,516.4,144.3,17.9,85.5,22.7,143.7,94.6,11708.400000000001,143.4
"Barrow County, Georgia(7)",13013,516.2,144.3,17.9,85.5,22.7,143.5,293.6,3049.0,147.8
"Benton County, Tennessee(6)",47005,516.1,144.2,17.9,85.4,22.7,143.5,284.2,31611.4,1148.0
"Keokuk County, Iowa(7)",19107,516.0,144.2,17.9,85.4,22.7,143.3,3758.1999999999994,406252.29999999993,3972.8999999999996
"Humphreys County, Mississippi(6)",28053,515.9,144.2,17.9,85.4,22.7,143.3,15603.099999999999,195587.29999999996,3006.2999999999997
"Effingham County, Georgia(7)",13103,515.9,144.2,17.9,85.4,22.7,143.3,4046.5,20976.699999999997,980.1000000000001
"Franklin Parish, Louisiana(7)",22041,515.7,144.2,17.9,85.3,22.6,143.3,27265.9,467392.99999999994,3333.4
"Warren County, New York(7)",36113,515.7,144.2,17.9,85.2,22.6,143.2,81.4,497.29999999999995,3.3000000000000003
"Cass County, Illinois(7)",17017,515.5,144.0,17.9,85.1,22.6,143.1,4820.599999999999,178217.80000000002,1448.8000000000002
"Vermilion County, Illinois(7)",17183,515.4,144.0,17.9,85.0,22.6,143.1,3015.9,536111.2999999999,8047.3
"Wayne County, New York(7)",36117,515.3,143.9,17.9,84.9,22.6,143.0,34465.99999999999,71070.20000000001,13168.5
"Butts County, Georgia(7)",13035,515.2,143.9,17.9,84.8,22.6,143.0,420.29999999999995,2720.7,107.1
"Scott County, Missouri(6)",29201,515.2,143.9,17.8,84.8,22.6,142.9,6088.5,277709.50000000006,8966.000000000002
"Greenup County, Kentucky(7)",21089,515.0,143.9,17.8,84.8,22.6,142.9,58.599999999999994,7966.5,231.60000000000002
"Fallon County, Montana(6)",30025,515.0,143.9,17.8,84.7,22.6,142.9,336.0,33989.100000000006,723.5
"Boone County, Iowa(7)",19015,514.7,143.7,17.8,84.6,22.6,142.8,4039.2000000000007,340386.0999999999,5811.1
"Pulaski County, Kentucky(7)",21199,514.7,143.7,17.8,84.6,22.6,142.6,317.6,83079.8,2125.5
"Jefferson County, Ohio(6)",39081,514.4,143.6,17.8,84.5,22.6,142.6,1088.4,5106.600000000001,49.599999999999994
"Jackson County, Ohio(6)",39079,514.1,143.5,17.8,84.5,22.5,142.4,143.9,6792.499999999998,110.5
"Marshall County, Kentucky(7)",21157,514.0,143.5,17.8,84.5,22.5,142.2,655.0999999999999,92679.49999999999,1890.1999999999998
"Tama County, Iowa(7)",19171,514.0,143.5,17.8,84.5,22.5,142.2,4900.1,392500.39999999997,6631.700000000001
"Marshall County, Tennessee(6)",47117,514.0,143.4,17.8,84.4,22.5,142.2,189.7,35573.4,459.7
"Shoshone County, Idaho(7)",16079,513.9,143.4,17.8,84.4,22.5,142.2,350.2,2200.4,8.899999999999999
"Somerset County, Maryland(6)",24039,513.9,143.4,17.8,84.4,22.4,142.2,1865.9,33947.99999999999,1581.7000000000003
"Cayuga County, New York(7)",36011,513.8,143.3,17.8,84.3,22.4,142.2,2767.7999999999993,125098.00000000001,1617.2
"Benton County, Iowa(7)",19011,513.3,143.3,17.8,84.2,22.4,142.2,3585.3,474721.60000000003,4997.6
"Lamar County, Georgia(7)",13171,513.2,143.2,17.8,84.2,22.4,142.0,277.2,2504.2000000000007,143.7
"Daviess County, Kentucky(7)",21059,513.1,143.1,17.8,84.0,22.4,142.0,2350.6,317331.3,5574.6
"Fulton County, Kentucky(7)",21075,513.0,143.1,17.8,83.9,22.4,141.9,1173.5,173676.90000000002,3610.5000000000005
"Franklin County, Illinois(7)",17055,512.8,143.1,17.8,83.9,22.4,141.8,1112.5,109080.29999999999,3215.7
"Jackson County, Iowa(7)",19097,512.6,143.0,17.8,83.8,22.4,141.8,2189.0,245167.30000000002,2395.0
"Genesee County, New York(7)",36037,512.6,143.0,17.8,83.8,22.4,141.8,7982.6,126400.20000000001,4727.599999999999
"Rhea County, Tennessee(6)",47143,512.4,142.9,17.7,83.6,22.4,141.7,40.9,4896.099999999999,124.50000000000001
"Northampton County, Pennsylvania(6)",42095,512.4,142.9,17.7,83.6,22.4,141.7,822.7,65360.80000000001,879.8000000000001
"Sussex County, New Jersey(7)",34037,512.0,142.8,17.7,83.6,22.3,141.6,638.5,7154.099999999999,218.7
"Cherokee County, Georgia(7)",13057,512.0,142.8,17.7,83.6,22.3,141.6,61.300000000000004,1691.2999999999997,12.299999999999999
"Black Hawk County, Iowa(7)",19013,511.8,142.7,17.7,83.6,22.3,141.6,3139.7000000000003,267507.1,4220.7
"Vernon Parish, Louisiana(7)",22115,511.8,142.7,17.6,83.6,22.3,141.5,0.0,4761.100000000001,5.2
"Gallia County, Ohio(6)",39053,511.6,142.7,17.6,83.5,22.3,141.4,223.99999999999997,8576.0,104.7
"Colleton County, South Carolina(6)",45029,511.6,142.7,17.6,83.4,22.3,141.4,4605.400000000001,29181.199999999997,577.0999999999999
"Muscatine County, Iowa(7)",19139,511.6,142.7,17.6,83.4,22.3,141.3,1678.3999999999999,214787.90000000002,2286.6
"Clark County, Kentucky(7)",21049,511.4,142.7,17.6,83.4,22.2,141.3,154.1,15321.5,219.50000000000003
"Wayne County, Georgia(7)",13305,511.2,142.7,17.6,83.4,22.2,141.3,2900.2000000000003,17192.799999999996,668.9
"Lenoir County, North Carolina(6)",37107,511.2,142.6,17.6,83.4,22.2,141.3,9750.0,129048.29999999999,2414.5
"Elmore County, Idaho(7)",16039,511.2,142.6,17.6,83.3,22.2,141.2,3007.7,48173.7,4117.099999999999
"Wicomico County, Maryland(6)",24045,511.1,142.6,17.6,83.3,22.2,141.2,2626.8,47759.1,1717.7
"Luzerne County, Pennsylvania(6)",42079,511.1,142.5,17.6,83.3,22.2,141.2,743.0,25978.199999999993,830.9000000000001
"Stephens County, Georgia(7)",13257,511.0,142.5,17.6,83.3,22.2,141.2,39.5,2907.2,21.500000000000004
"Onondaga County, New York(7)",36067,510.9,142.5,17.6,83.2,22.2,141.1,2790.3999999999996,89340.0,1383.8
"Pike County, Georgia(7)",13231,510.8,142.5,17.6,83.2,22.2,141.0,180.0,2845.0000000000005,94.80000000000001
"Greene County, New York(7)",36039,510.7,142.5,17.5,83.2,22.2,141.0,236.4,1985.5000000000002,49.8
"Shelby County, Missouri(6)",29205,510.7,142.4,17.5,83.2,22.2,141.0,6804.1,174202.7,1526.1000000000001
"Montgomery County, Illinois(7)",17135,510.6,142.4,17.5,83.1,22.2,141.0,9381.5,386675.20000000007,3294.1000000000004
"St. Martin Parish, Louisiana(7)",22099,510.5,142.3,17.5,83.1,22.2,140.9,980.8,38888.60000000001,872.1
"Latimer County, Oklahoma(6)",40077,510.4,142.3,17.5,83.1,22.2,140.9,75.1,4940.1,6.0
"Salem County, New Jersey(7)",34033,510.2,142.3,17.5,83.0,22.2,140.9,2522.5,58007.49999999999,900.0
"Stoddard County, Missouri(6)",29207,510.0,142.3,17.5,83.0,22.1,140.8,28548.000000000004,605605.8,17943.1
"McHenry County, North Dakota(6)",38049,509.9,142.3,17.5,82.9,22.1,140.8,5624.199999999999,388726.0,10644.800000000001
"Pike County, Ohio(6)",39131,509.9,142.1,17.5,82.9,22.1,140.7,536.0,22273.399999999998,343.20000000000005
"Leslie County, Kentucky(7)",21131,509.9,142.1,17.5,82.9,22.1,140.7,0.9,43.3,0.1
"Quitman County, Mississippi(6)",28119,509.8,142.1,17.5,82.8,22.1,140.6,23440.500000000004,334189.4,3363.9
"Ida County, Iowa(7)",19093,509.7,142.1,17.5,82.7,22.1,140.5,5343.7,296597.0000000001,5499.900000000001
"De Soto Parish, Louisiana(7)",22031,509.5,141.9,17.5,82.7,22.1,140.5,468.79999999999995,39742.60000000001,66.2
"Saline County, Nebraska(6)",31151,509.3,141.9,17.5,82.6,22.1,140.4,58447.49999999999,480378.5,7026.900000000001
"Iroquois County, Illinois(7)",17075,509.3,141.9,17.5,82.6,22.1,140.3,4171.8,717793.8999999999,10796.800000000001
"Price County, Wisconsin(6)",55099,509.3,141.9,17.5,82.6,22.1,140.3,192.4,5722.3,50.6
"Cameron County, Pennsylvania(6)",42023,509.1,141.8,17.4,82.6,22.1,140.2,22.0,430.19999999999993,19.7
"Campbell County, Tennessee(6)",47013,509.1,141.8,17.4,82.5,22.1,140.1,32.7,1719.7000000000003,27.599999999999998
"Cecil County, Maryland(6)",24015,509.0,141.8,17.4,82.5,22.1,140.0,2379.6000000000004,96580.5,1559.1999999999998
"Brooks County, Georgia(7)",13027,508.6,141.8,17.4,82.5,22.0,139.7,10687.5,104471.19999999998,3677.2000000000003
"Bourbon County, Kentucky(7)",21017,508.5,141.7,17.4,82.4,22.0,139.6,269.5,22842.4,457.09999999999997
"Garrard County, Kentucky(7)",21079,508.4,141.7,17.4,82.4,22.0,139.6,183.5,11569.8,84.89999999999999
"Ben Hill County, Georgia(7)",13017,508.3,141.6,17.4,82.3,22.0,139.6,3603.999999999999,36918.899999999994,1876.4
"Adams County, Iowa(7)",19003,508.2,141.6,17.4,82.3,22.0,139.5,1752.6999999999998,170899.79999999996,1656.3
"Clinton County, Iowa(7)",19045,508.2,141.5,17.4,82.3,22.0,139.5,3260.5,418776.29999999993,4261.0
"Ouachita Parish, Louisiana(7)",22073,508.2,141.5,17.4,82.3,22.0,139.2,14003.099999999999,111849.6,629.3
"Duval County, Florida(6)",12031,508.1,141.5,17.4,82.3,21.9,139.2,353.3,3302.599999999999,339.8
"Chenango County, New York(7)",36017,508.1,141.5,17.4,82.2,21.9,139.2,528.0999999999999,18193.5,221.89999999999998
"Lake County, Florida(6)",12069,508.0,141.4,17.4,82.2,21.9,139.1,4021.2000000000003,25984.699999999997,260.8
"Brown County, Illinois(7)",17009,508.0,141.4,17.4,82.2,21.9,139.1,2476.8999999999996,89052.1,722.1
"Cleveland County, North Carolina(6)",37045,507.9,141.4,17.4,82.1,21.9,139.0,1584.1,28691.400000000005,1127.5
"Iowa County, Iowa(7)",19095,507.8,141.4,17.4,82.1,21.9,138.8,2281.8,287211.99999999994,3037.2
"Newton County, Georgia(7)",13217,507.8,141.3,17.4,82.1,21.9,138.7,556.3000000000001,4008.5999999999995,122.39999999999999
"Martin County, Kentucky(7)",21159,507.8,141.3,17.3,82.1,21.9,138.7,1.1,236.20000000000005,0.0
"Hancock County, Maine(6)",23009,507.8,141.3,17.3,82.0,21.9,138.4,38.6,44.400000000000006,9.499999999999998
"Tift County, Georgia(7)",13277,507.8,141.3,17.3,82.0,21.9,138.3,7556.1,61973.09999999999,3833.3
"Foster County, North Dakota(6)",38031,507.7,141.2,17.3,81.9,21.9,138.3,3193.3,182138.39999999997,8335.1
"Clinton County, Kentucky(7)",21053,507.7,141.1,17.3,81.9,21.8,138.3,67.9,7304.000000000002,60.599999999999994
"Broome County, New York(7)",36007,507.6,141.1,17.3,81.8,21.8,138.2,436.8,7968.000000000002,135.9
"Warren County, New Jersey(7)",34041,507.5,141.1,17.3,81.8,21.8,138.2,1756.7,34851.2,747.4
"Cabell County, West Virginia(6)",54011,507.5,141.1,17.3,81.8,21.8,138.2,99.5,2217.3,7.8
"Muskingum County, Ohio(6)",39119,507.4,141.1,17.3,81.8,21.8,138.1,1286.7999999999997,28141.100000000002,519.8
"Harford County, Maryland(6)",24025,507.3,141.1,17.3,81.7,21.8,138.1,1457.8999999999999,87163.2,935.0
"Dickinson County, Iowa(7)",19059,507.3,141.0,17.3,81.7,21.8,138.0,3641.3999999999996,167120.50000000006,2685.4
"Thayer County, Nebraska(6)",31169,507.2,141.0,17.3,81.5,21.8,137.9,47946.200000000004,473035.0,7519.299999999999
"Jones County, Georgia(7)",13169,507.2,141.0,17.3,81.5,21.8,137.9,390.29999999999995,1793.3999999999996,114.8
"Haywood County, Tennessee(6)",47075,507.2,141.0,17.3,81.5,21.8,137.4,14271.400000000001,336735.89999999997,6444.1
"Ross County, Ohio(6)",39141,507.1,140.9,17.3,81.4,21.7,137.3,2187.0,98853.50000000003,1925.7
"McCracken County, Kentucky(7)",21145,507.1,140.9,17.3,81.3,21.7,137.3,686.3000000000001,98662.40000000001,2487.6
"Jefferson County, Kentucky(7)",21111,507.1,140.9,17.3,81.3,21.7,137.2,46.8,3532.4,55.2
"Yates County, New York(7)",36123,507.0,140.9,17.2,81.3,21.7,137.2,1532.4,24164.0,539.8000000000001
"Wetzel County, West Virginia(6)",54103,506.9,140.9,17.2,81.3,21.7,137.1,56.4,266.9,1.3
"Monroe County, New York(7)",36055,506.8,140.9,17.2,81.3,21.7,137.1,5001.2,59245.799999999996,2404.7000000000003
"Camp County, Texas(7)",48063,506.8,140.8,17.2,81.1,21.7,137.1,0.1,4691.099999999999,62.0
"Hickman County, Tennessee(6)",47081,506.7,140.8,17.2,81.1,21.7,137.0,134.7,24724.6,497.00000000000006
"Clay County, Iowa(7)",19041,506.6,140.8,17.2,81.1,21.7,137.0,5742.099999999999,265411.00000000006,4225.5
"Monona County, Iowa(7)",19133,506.4,140.8,17.2,81.1,21.7,137.0,7216.3,413030.2,7616.6
"Ringgold County, Iowa(7)",19159,506.4,140.8,17.2,81.0,21.7,136.9,2832.4,134051.19999999998,769.9
"Haywood County, North Carolina(6)",37087,506.3,140.7,17.2,80.9,21.7,136.9,102.5,9759.7,353.29999999999995
"Marion County, Tennessee(6)",47115,506.3,140.6,17.2,80.9,21.6,136.8,115.4,11642.899999999998,303.6
"Saratoga County, New York(7)",36091,506.3,140.6,17.2,80.9,21.6,136.7,492.7,9597.1,165.40000000000003
"Sevier County, Tennessee(6)",47155,506.1,140.6,17.2,80.8,21.6,136.6,32.7,2629.1,17.8
"Burt County, Nebraska(6)",31021,506.1,140.5,17.2,80.8,21.6,136.6,2519.5,304262.0,6029.200000000002
"Woodbury County, Iowa(7)",19193,506.0,140.5,17.2,80.8,21.6,136.5,8575.699999999999,490070.49999999994,8999.800000000001
"Strafford County, New Hampshire(6)",33017,506.0,140.5,17.1,80.8,21.6,136.5,69.8,479.0,13.2
"Lewis County, Tennessee(6)",47101,505.9,140.5,17.1,80.8,21.6,136.5,7.1000000000000005,2468.2000000000007,25.299999999999997
"Columbia County, Pennsylvania(6)",42037,505.8,140.5,17.1,80.7,21.6,136.5,1182.6999999999998,53130.9,1072.8
"Northumberland County, Pennsylvania(6)",42097,505.7,140.5,17.1,80.7,21.6,136.4,2017.7999999999997,89582.40000000001,1354.9999999999998
"Jefferson County, Georgia(7)",13163,505.7,140.4,17.1,80.7,21.6,136.4,10081.199999999999,75616.9,2099.1000000000004
"Washington County, New York(7)",36115,505.5,140.3,17.1,80.7,21.6,136.3,1529.1999999999998,39089.99999999999,453.0
"Fulton County, Illinois(7)",17057,505.5,140.3,17.1,80.7,21.5,136.2,8841.500000000002,326058.3,2563.0
"Jefferson County, Mississippi(6)",28063,505.2,140.3,17.1,80.6,21.5,136.1,886.5,5861.400000000001,64.1
"Kent County, Rhode Island(6)",44003,504.9,140.3,17.1,80.6,21.5,136.0,10.0,87.8,1.8
"Harrison County, West Virginia(6)",54033,504.8,140.3,17.1,80.5,21.5,136.0,139.0,1153.9,2.3
"Iron County, Missouri(6)",29093,504.8,140.3,17.1,80.4,21.5,136.0,79.60000000000001,3487.2000000000007,20.0
"Fayette County, West Virginia(6)",54019,504.8,140.2,17.1,80.4,21.5,135.9,98.6,1364.7999999999997,7.9
"Saline County, Illinois(7)",17165,504.6,140.2,17.0,80.2,21.5,135.9,1532.1999999999998,123005.1,1851.8
"Livingston County, Illinois(7)",17105,504.6,140.2,17.0,80.2,21.5,135.9,3767.0,674464.4,10337.4
"Marion County, West Virginia(6)",54049,504.6,140.1,17.0,80.2,21.5,135.7,77.6,615.9,8.0
"Greene County, Pennsylvania(6)",42059,504.6,140.1,17.0,80.1,21.5,135.7,583.5000000000001,2369.8,29.400000000000002
"Hamilton County, New York(7)",36041,504.5,140.1,17.0,80.1,21.5,135.7,63.2,13.0,19.5
"Spalding County, Georgia(7)",13255,504.4,140.1,17.0,80.1,21.5,135.7,343.2,1452.1,292.0
"Page County, Iowa(7)",19145,504.3,140.1,17.0,80.1,21.5,135.6,2598.8,273259.3,2656.5
"Kay County, Oklahoma(6)",40071,504.2,140.1,17.0,80.0,21.5,135.5,74318.00000000001,483961.00000000006,8423.6
"Leflore County, Mississippi(6)",28083,504.1,140.0,17.0,80.0,21.5,135.5,25518.7,345099.80000000005,4299.6
"Peoria County, Illinois(7)",17143,504.1,140.0,17.0,80.0,21.5,135.4,1902.1999999999998,288278.1999999999,3921.8999999999996
"Iberia Parish, Louisiana(7)",22045,504.0,140.0,17.0,80.0,21.4,135.3,494.3,33496.399999999994,452.6
"Racine County, Wisconsin(6)",55101,504.0,139.9,17.0,80.0,21.4,135.2,818.8000000000001,60477.3,922.1999999999999
"Cumberland County, New Jersey(7)",34011,504.0,139.9,16.9,79.9,21.4,135.1,1046.3999999999999,23207.000000000004,399.50000000000006
"Kanawha County, West Virginia(6)",54039,503.9,139.9,16.9,79.9,21.4,135.1,97.0,1190.0,8.0
"Worcester County, Maryland(6)",24047,503.7,139.9,16.9,79.9,21.4,135.1,4090.3999999999996,72617.4,2616.7000000000003
"Wyoming County, West Virginia(6)",54109,503.6,139.8,16.9,79.9,21.4,135.1,1.4000000000000001,290.2,0.4
"Indian River County, Florida(6)",12061,503.5,139.8,16.9,79.8,21.4,135.1,22497.3,86914.7,2948.3999999999996
"Okmulgee County, Oklahoma(6)",40111,503.5,139.7,16.9,79.8,21.4,135.0,776.6999999999999,17191.4,119.5
"Madison County, Georgia(7)",13195,503.3,139.7,16.9,79.8,21.4,135.0,487.3,9802.399999999998,195.79999999999998
"Wheatland County, Montana(6)",30107,503.2,139.7,16.9,79.7,21.4,135.0,940.7,41576.1,401.80000000000007
"Carroll County, Kentucky(7)",21041,503.0,139.7,16.9,79.7,21.4,134.8,34.6,5401.7,80.10000000000001
"Furnas County, Nebraska(6)",31065,503.0,139.7,16.9,79.6,21.4,134.7,26364.900000000005,358731.1,4566.299999999999
"Oneida County, New York(7)",36065,502.8,139.6,16.9,79.6,21.4,134.7,2347.2999999999997,84383.2,1117.8000000000002
"Marinette County, Wisconsin(6)",55075,502.8,139.6,16.9,79.6,21.4,134.6,1517.3,29528.6,909.3
"Williamson County, Illinois(7)",17199,502.8,139.6,16.9,79.5,21.4,134.6,1376.6999999999998,111520.20000000001,1929.8000000000002
"Haralson County, Georgia(7)",13143,502.7,139.5,16.8,79.4,21.4,134.6,391.1000000000001,4373.599999999999,77.2
"Jones County, North Carolina(6)",37103,502.6,139.5,16.8,79.4,21.3,134.6,7758.1,93169.4,1493.8000000000002
"Chester County, Tennessee(6)",47023,502.4,139.4,16.8,79.4,21.3,134.6,1051.0,31884.0,776.3
"Rolette County, North Dakota(6)",38079,502.3,139.4,16.8,79.3,21.3,134.6,2919.5,211409.90000000005,8153.6
"Butler County, Iowa(7)",19023,502.3,139.4,16.8,79.2,21.3,134.5,4900.700000000001,345295.10000000003,4598.7
"Huron County, Ohio(6)",39077,502.0,139.3,16.8,79.2,21.3,134.4,3289.9999999999995,188005.90000000005,2701.5999999999995
"Vinton County, Ohio(6)",39163,502.0,139.3,16.8,79.1,21.3,134.3,190.5,3808.2000000000007,70.9
"Sawyer County, Wisconsin(6)",55113,501.9,139.3,16.8,79.1,21.3,134.3,236.00000000000003,15377.1,133.20000000000002
"Natchitoches Parish, Louisiana(7)",22069,501.9,139.2,16.8,79.1,21.3,134.1,6076.5,85201.29999999999,1493.3999999999999
"Iron County, Wisconsin(6)",55051,501.8,139.2,16.8,79.1,21.3,134.1,38.1,1110.0000000000002,10.700000000000001
"Howard County, Iowa(7)",19089,501.7,139.2,16.8,79.1,21.3,134.1,2860.1,239546.80000000002,3778.4000000000005
"Sunflower County, Mississippi(6)",28133,501.7,139.2,16.8,79.1,21.3,134.0,24167.399999999998,549980.4,7297.500000000001
"Floyd County, Iowa(7)",19067,501.6,139.1,16.8,79.1,21.3,134.0,4196.0,295838.5,4003.3999999999996
"Tazewell County, Illinois(7)",17179,501.6,139.0,16.8,79.1,21.3,133.9,2797.4999999999995,407631.6,5771.999999999999
"Franklin County, Georgia(7)",13119,501.6,139.0,16.7,79.0,21.3,133.9,203.8,11319.599999999999,78.6
"Jasper County, Missouri(6)",29097,501.2,139.0,16.7,78.9,21.2,133.9,3266.1,151560.9,2282.2999999999997
"Oglethorpe County, Georgia(7)",13221,501.2,138.9,16.7,78.9,21.2,133.9,615.7,7934.899999999999,201.3
"Belknap County, New Hampshire(6)",33001,501.2,138.9,16.7,78.9,21.2,133.8,55.4,385.59999999999997,11.3
"Levy County, Florida(6)",12075,501.1,138.9,16.7,78.9,21.2,133.7,4140.900000000001,19016.6,5682.5
"Linn County, Iowa(7)",19113,501.0,138.9,16.7,78.9,21.2,133.7,2866.2999999999997,362872.39999999997,3709.3
"Ottawa County, Oklahoma(6)",40115,500.8,138.8,16.7,78.9,21.2,133.7,993.9,50201.8,1016.6999999999998
"Jefferson County, Montana(6)",30043,500.8,138.8,16.7,78.8,21.2,133.7,320.50000000000006,17760.2,175.89999999999998
"Jefferson Davis Parish, Louisiana(7)",22053,500.8,138.8,16.7,78.8,21.2,133.6,2780.1,108704.5,7684.1
"Clinton County, New York(7)",36019,500.7,138.8,16.7,78.8,21.2,133.6,3970.2,22623.300000000003,1321.2
"Holmes County, Mississippi(6)",28051,500.6,138.8,16.7,78.8,21.2,133.5,28658.5,161672.70000000004,2023.2999999999997
"Terrebonne Parish, Louisiana(7)",22109,500.5,138.7,16.7,78.7,21.2,133.5,59.900000000000006,25144.899999999998,31.2
"Acadia Parish, Louisiana(7)",22001,500.5,138.7,16.7,78.7,21.2,133.5,3835.7999999999997,106779.7,8462.1
"Putnam County, West Virginia(6)",54079,500.4,138.7,16.7,78.6,21.2,133.4,10.799999999999999,2997.4,2.5000000000000004
"Mason County, Kentucky(7)",21161,500.4,138.5,16.7,78.6,21.2,133.4,346.4,26755.0,493.20000000000005
"Hardeman County, Tennessee(6)",47069,500.3,138.5,16.7,78.6,21.2,133.3,3570.9,94806.0,1958.6
"Lafayette County, Wisconsin(6)",55065,500.2,138.5,16.7,78.6,21.2,133.3,3334.0,267297.10000000003,2628.9999999999995
"Dickson County, Tennessee(6)",47043,500.2,138.5,16.7,78.6,21.2,133.0,235.39999999999998,18274.2,355.3
"Hamilton County, Nebraska(6)",31081,500.0,138.4,16.7,78.6,21.2,133.0,3142.1,447026.0,5774.2
"Pasco County, Florida(6)",12101,499.9,138.4,16.7,78.6,21.1,132.9,2281.6000000000004,29005.800000000003,843.3000000000001
"Clay County, West Virginia(6)",54015,499.8,138.3,16.7,78.5,21.1,132.9,98.6,1213.7999999999997,8.1
"Taylor County, West Virginia(6)",54091,499.7,138.3,16.7,78.5,21.1,132.7,156.2,523.8000000000001,3.2
"Webster County, Nebraska(6)",31181,499.7,138.3,16.7,78.4,21.1,132.7,26966.1,240106.9,2973.2
"Perry County, Illinois(7)",17145,499.6,138.3,16.7,78.3,21.1,132.6,3858.0,299124.3,5843.400000000001
"Des Moines County, Iowa(7)",19057,499.5,138.2,16.7,78.3,21.1,132.5,2228.9,239529.39999999997,2355.5
"Monroe County, Mississippi(6)",28095,499.4,138.2,16.7,78.3,21.1,132.5,5323.1,184177.00000000003,3764.8
"Volusia County, Florida(6)",12127,499.4,138.2,16.6,78.3,21.1,132.5,618.1,10412.1,140.90000000000003
"Nassau County, New York(7)",36059,499.4,138.2,16.6,78.3,21.1,132.5,66.5,403.09999999999997,8.299999999999999
"Anderson County, Kentucky(7)",21005,499.4,138.1,16.6,78.3,21.1,132.5,90.2,4732.6,36.1
"Evangeline Parish, Louisiana(7)",22039,499.4,138.1,16.6,78.3,21.1,132.4,2593.8000000000006,105737.80000000002,7755.999999999998
"Heard County, Georgia(7)",13149,499.4,138.0,16.6,78.3,21.1,132.4,434.40000000000003,3621.400000000001,316.5
"Escambia County, Florida(6)",12033,499.3,138.0,16.6,78.3,21.1,132.4,5949.699999999999,26967.6,2597.7000000000003
"Madison County, Mississippi(6)",28089,499.3,138.0,16.6,78.3,21.1,132.4,11377.500000000002,66533.99999999999,780.3
"Carroll County, Maryland(6)",24013,499.2,138.0,16.6,78.3,21.1,132.2,2265.4,152198.00000000003,1690.0000000000002
"Union County, South Carolina(6)",45087,498.8,138.0,16.6,78.2,21.1,132.2,164.70000000000002,3797.2000000000007,105.69999999999999
"Gilmer County, Georgia(7)",13123,498.6,137.8,16.6,78.1,21.1,132.0,687.8000000000001,2602.100000000001,58.099999999999994
"Woodford County, Kentucky(7)",21239,498.5,137.8,16.6,78.1,21.0,132.0,158.7,12201.199999999999,173.10000000000002
"Guernsey County, Ohio(6)",39059,498.5,137.8,16.6,78.0,21.0,132.0,1027.8,9333.400000000001,129.1
"Parker County, Texas(7)",48367,498.4,137.7,16.6,78.0,21.0,131.9,1502.1999999999998,15874.200000000003,92.39999999999999
"Highland County, Ohio(6)",39071,498.4,137.7,16.6,78.0,21.0,131.8,2069.3,100722.3,2270.3
"Fremont County, Iowa(7)",19071,498.4,137.7,16.6,78.0,21.0,131.8,2541.3,276967.80000000005,2700.5
"Livingston County, New York(7)",36051,498.3,137.7,16.5,78.0,21.0,131.7,7272.1,126235.20000000001,2144.6000000000004
"McPherson County, South Dakota(6)",46089,498.3,137.6,16.5,78.0,21.0,131.7,2735.5000000000005,185670.90000000002,3719.8999999999996
"Plymouth County, Iowa(7)",19149,498.3,137.6,16.5,78.0,21.0,131.7,9424.6,432005.29999999993,6951.4000000000015
"Clarke County, Iowa(7)",19039,498.2,137.6,16.5,77.9,21.0,131.6,1995.7,85859.80000000002,503.00000000000006
"Effingham County, Illinois(7)",17049,498.2,137.5,16.5,77.9,21.0,131.6,1540.9,255782.30000000005,3006.6000000000004
"Walton County, Georgia(7)",13297,498.1,137.5,16.5,77.9,20.9,131.5,353.0,4880.800000000002,189.80000000000004
"Upshur County, West Virginia(6)",54097,497.8,137.4,16.5,77.8,20.9,131.5,152.20000000000002,858.1000000000001,3.4
"Brevard County, Florida(6)",12009,497.8,137.3,16.5,77.8,20.9,131.4,1108.1000000000001,14889.0,691.0
"Stark County, Illinois(7)",17175,497.8,137.3,16.5,77.8,20.9,131.4,1482.3,238886.7,3242.0
"Graves County, Kentucky(7)",21083,497.8,137.3,16.5,77.8,20.9,131.4,3684.0,457549.7,10598.1
"Halifax County, North Carolina(6)",37083,497.5,137.1,16.5,77.8,20.9,131.3,45113.200000000004,236569.59999999998,4831.400000000001
"Webster County, Iowa(7)",19187,497.2,137.1,16.5,77.8,20.9,131.3,5291.700000000001,450177.5,7655.0
