AREA_FIPS_CODE,"2,4-D",ACEPHATE,ACETAMIPRID,ACETOCHLOR,ATRAZINE,AZOXYSTROBIN,BENTAZONE,BENZOVINDIFLUPYR,BOSCALID,BROMACIL,BROMOXYNIL,CARBARYL,CHLORANTRANILIPROLE,CHLORIMURON,CHLORPYRIFOS,CLOTHIANIDIN,CYANTRANILIPROLE,CYPRODINIL,DIAZINON,DICAMBA,DICROTOPHOS,DIFLUBENZURON,DIMETHENAMID,DIMETHENAMID & DIMETHENAMID-P,DIMETHENAMID-P,DIMETHOATE,DIMETHOMORPH,DINOTEFURAN,DIURON,ETHOPROPHOS,ETOXAZOLE,FIPRONIL,FLUOMETURON,FLUOPICOLIDE,GLYPHOSATE,HALOSULFURON,HEXAZINONE,IMAZETHAPYR,IMIDACLOPRID,LINURON,MALATHION,METALAXYL,METCONAZOLE,METHOMYL,METHOXYFENOZIDE,METOLACHLOR,METOLACHLOR & METOLACHLOR-S,METOLACHLOR-S,METRIBUZIN,MYCLOBUTANIL,ORYZALIN,PERMETHRIN,PIPERONYL BUTOXIDE,PROPAZINE,PROPICONAZOLE,PYRACLOSTROBIN,PYRIMETHANIL,SIMAZINE,SULFENTRAZONE,SULFOXAFLOR,TEBUCONAZOLE,TEBUPIRIMPHOS,TEBUTHIURON,TERBUFOS,TETRACONAZOLE,THIAMETHOXAM,THIOBENCARB,TRICLOPYR,TRIFLOXYSTROBIN,Grand Total
04003,1733.4,142.6,42.7,123.2,,117.6,197.7,,104.8,,268.5,9.6,134.1,,658.4,5.6,77.9,100.1,0.8,3308.3,,,,29.7,29.7,1036.2,,7.5,701.3,,115.9,,,0,36174.7,,412.1,13.2,806.7,0.2,1907.2,,,86.9,113.5,,16070.3,16070.3,0.2,100.9,173.3,72.8,0,,2.7,57.5,56.4,22.9,,89,19.1,,,,4.2,12.7,,,15.1,81227.5
04005,26.1,1.8,9.2,,,4.3,1.9,,11.9,,4.2,9.3,23.8,,9.2,,0.4,1.5,0.2,,,,,1.9,1.9,9,0.1,37.7,1.3,,,,,6.6,686.2,,3,1,56.1,0.7,27.5,,,2.5,25.9,,5.5,5.5,0,5.4,,27.5,0.2,,13.3,6,0.1,,,0,,,,,,0,,,10.9,1039.6
04007,58.6,1562.1,32.4,,,0.5,,,158.1,,13.4,8.7,151.7,,34.5,0.2,220.6,358.8,0.1,,,,,0.1,0.1,21.8,507.7,282.9,4.9,,0.2,,,18.8,1528.7,,9.5,2.8,1067.2,,88.5,,,1414.4,274.9,,,,0,125,7,846.6,0,,0,3.2,2.7,0.9,,13.4,0.8,,,,0.2,46.5,,,1.6,8870.1
04009,1255,115.3,184.5,646.3,,40.2,160,,25.3,,58.8,9.3,28.6,,117.6,0.8,0,14.5,0,2459.5,,,,,,925,,37.9,993,,48.6,,,6.6,23334.9,,94,7.9,260.2,,435,,,,11.2,,5345.8,5345.8,0,4,23,40.9,,,1.9,13.9,7.5,3,,466.6,2.5,,,,0.6,0.9,,,3.3,42529.7
04011,122.7,2447,39.6,8.5,,0.5,,,384.5,,38.6,,316.3,,77.7,,276.2,353.3,,413,,,,,,121.3,579.1,319.5,89.8,,14.4,,,36.1,5444,,62.1,0.7,2312.9,,287.3,,,2401,572.1,,2036.1,2036.1,,135.4,,1315,,,,,,,,40.4,,,,,,13,,,,22294.2
04012,536.9,6.1,190.8,699.3,,45.6,8.4,,,,1023.7,,202.1,,2174.7,,,,,1924.4,,,,29.5,29.5,3640.1,,,2992.9,,25.2,,,,23692.2,,1625.3,19.3,153.8,,7518.9,,,85.1,,,1582.6,1582.6,,,,282,,,7.4,,,,,504.9,,,,,,,,,,50583.3
04013,2855.9,2597.6,247.5,723.4,,451.8,209.1,,515.7,24,1877.4,0.9,739.8,,3953.6,98,530,357.9,2,2935.2,,0.3,,39.9,39.9,6321.4,634.4,444.5,4750.1,,60,,,50.6,46023.2,,2990.2,43.7,3212,2055.9,13833.8,,0,2702.4,821.3,,7518.4,7518.4,5.3,353,4,2115.6,0.1,,152.2,133.9,1.3,0.5,,562.3,0.7,,,,0.1,22.9,,,10.4,120542.5
04015,63.5,6.2,46.8,116.4,,10.9,8.4,,11.4,5.8,218.2,9.3,75.9,,421.9,1,30.9,18,0.2,273,,0.1,,9,9,457.7,66.2,38.1,149.6,,3.2,,,13.4,3465.7,,147.8,44.8,105.6,0.2,1356.3,,,154.2,11.3,,295.2,295.2,0,4.9,29.2,347.6,0,,4.4,6,9.6,3.9,,51.1,3.2,,,,0.7,3.1,,,3.4,8407.5
04017,49.1,4.8,0.1,,,21.7,3.8,,2.7,,44.8,0.5,12.9,,92.7,0,1.2,0.7,0.3,91.1,,,,4.1,4.1,76,0.6,4.2,14.2,,2.4,,,0,1177.8,,31.6,9.7,42.9,3.3,290.7,,,10.5,16.8,,351.4,351.4,0.1,22.9,0.1,18.7,1.1,,0.2,0.7,1.6,0,,0,0,,,,0,0.1,,,0.1,2763.7
04019,2640.2,6.7,156.8,563.9,,137.9,8.4,,73.7,0.1,68,0.4,29.3,,143.5,1,4.2,17,0.6,1317.9,,0,,0.1,0.1,746.3,0.1,1.4,901,,12.8,,,0,16138.6,,108.8,1.7,181.1,1.3,504.1,,,33.5,24.3,,85.6,85.6,0.1,8.4,29.2,46.4,0,,16.3,40.5,9.5,3.9,,407.2,3.2,,,,0.7,1.1,,,12.3,24574.8
04021,5637.6,2603.7,1149.6,4075.3,,352.1,217.5,,389.1,5.7,1385.4,9.3,668.4,,2787,0,391.7,355.1,0.2,11530.9,,0.1,,,,8139,634.4,282.6,8304.5,,158.6,,,38,122899.5,,2222.1,35,3865.4,,10280,,,2587.3,704.1,,11911.6,11911.6,0,167,0.5,1957.7,0,,23.1,2.4,0.2,0.1,,2982.3,0.1,,,,0,16.2,,,1,220683
04023,225.6,0.8,2,,,3,,,12,,29.9,9.3,14,,66.8,1,0.1,18.2,0,2.6,,,,0.1,0.1,86.5,0.3,1.3,62.4,,0.8,,,0,1050.7,,47.4,0.6,18.2,,220.2,,,33.6,4,,0.6,0.6,0,5,29.3,36,0,,2.7,6.2,9.5,3.9,,0,3.2,,,,0.7,1.1,,,3.4,2013.7
04025,174.5,0.5,7.7,,,6.1,,,12.4,,26.9,3.8,22.6,,44.4,1.1,0.9,20.6,1.1,25.3,,,,0.2,0.2,35.2,0.2,38.6,9.7,,1.5,,,6.6,1132.2,,15,4.5,72.5,0.7,139,,,4.8,10.8,,85.2,85.2,0.2,7.5,34.1,33,0,,3.3,6.9,12.2,4.5,,0,3.8,,,,0.8,1.4,,,3.3,2101
04027,1071.2,2447,384.1,631.8,,139.7,,,396.2,90.1,417.2,9.3,438.6,,936.5,97.9,619,354.8,,1539.7,,0.2,,29.7,29.7,1753.4,634.4,511.2,1727.3,,12.9,,,54,40022.2,,629.7,7.3,3327.1,0.2,2913,,,2640.4,712.6,,582.1,582.1,0,216,,1679,,,97.5,6.6,,,,496.2,0,,,,,81.6,,,10.9,68330.4
05001,8860.1,3727.3,,13652,61957.2,5051.5,649.4,145.2,,,,,781.3,113,1651.8,19.4,,,,5787.4,,,,5140.8,5140.8,,,,,,,,,,108387.2,936.9,,1415,65.6,,,,34.7,,566.1,34117.5,89203.8,55086.3,3883.9,,,,,,5274.9,297.6,,,318.4,0.8,52,,,,171.9,,12775.2,41.1,317.3,425623.4
05003,9999.3,7303,,12748.7,18241.9,789.9,169.2,57.1,,,,,458.3,69.2,972.7,16,,,,5626.2,1603.5,,,1563.9,1563.9,132,,,230.5,,114,,3688.4,,71045.5,214.7,,112.7,32.5,,226.1,,16.6,,119.7,17501.8,51829.5,34327.8,1504.3,,,,,,802.9,180.7,,,61.1,546.6,18.6,,,,41.9,43.6,354.1,304.7,226.6,244859.7
05005,4877.2,,,0.1,47.4,,,,,,0,,,,,,,,,144.5,,,,,,,,,,,,,,,235.8,,,,,,,,,,,0.7,1.9,1.2,,,,,,,,,,,,,,,,,,,,7581.8,,12890.6
05007,6241,85.1,,315.9,443.3,12.2,22.5,1.6,,,1.9,,13.8,2.8,41.7,,,,,662.2,,,,139.8,139.8,,,,12.2,,,,,,3758.6,,13.7,14.1,6.5,,,,1.2,,1.3,172.4,1421.8,1249.4,26.1,,,,,,24.2,26,,,52.1,,7.1,,,,,,,509.7,7.8,15427.8
05009,9029.9,,,48.6,184,3.4,,0.8,,,,,,,45.8,,,,,516.2,,,,12.4,12.4,,,,14.4,,,,,,2335.3,,16.3,,,,,,0.6,,1.3,33.9,154.9,121,,,,,,,5.5,4.3,,,,,4.1,,,,,,,761.8,1.6,13308.5
05011,727.9,,,,,,,,,,,,,,,,,,,63.6,,,,,,,,,,,,,,,137.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,1063.9
05013,725.9,,,,,,,,,,,,,,,,,,,53.9,,,,,,,,,,,,,,,116.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.1,,1010.6
05015,7359.1,,,67.2,254.5,4.1,,1.1,,,,,,,22,,,,,428.1,,,,17.1,17.1,,,,7.5,,,,,,1982.7,,8.5,,,,,,0.8,,,46.9,214.2,167.3,,,,,,,4.6,2.1,,,,,0.4,,,,,,,617.4,,11222.7
05017,18348.2,12297.8,,12700.8,16291.5,2020.7,455.4,51,,,,,1051.4,254.6,868.7,28.1,,,,19116.5,1518.5,,,2021,2021,125,,,218.3,,107.9,,3492.8,,143564.7,225.7,,374.4,81.1,,214.1,,19.9,,440.5,25004.3,106936.6,81932.3,5495.3,,,,,,2231.3,527.8,,,225,517.6,28.1,,,,154.2,104.1,952.8,731.6,573.7,463324.3
05019,4727.9,2539.2,,301.6,550.1,80.4,17.6,,,,,,126.1,27.1,,1.8,,,,1324.8,118.2,,,285.7,285.7,1.1,,,9.2,,4.5,,847.6,,10341.9,5.9,,13.4,29.3,,9,,,,22.2,853.8,7203.7,6349.8,583.4,,,,,,25.4,38.7,,,9.8,22.3,,,,,,5.2,61.7,437.9,16.3,37278.3
05021,10385.6,28932.5,10.3,4739.5,14938.5,4730.5,287.5,73,0.3,,,,341.3,12.8,1117.6,90.3,,,,7869.3,6651,,,13807.9,13807.9,345.5,,,1089.3,,,,4061.2,,150419.3,226.9,,1171.2,399.8,,311.7,,6.6,,313.9,14373.7,57541.5,43167.9,4612.4,,,,,,5801.1,674.7,,,279.6,992.7,269.5,,,,95.3,91.4,32393.1,624.7,265.1,427323.9
05023,5758.8,,,,53.2,,,,,,,,,,,,,,,169.4,,,,,,,,,,,,,,,342.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8893,,15216.7
05025,832.9,,,,,,,,,,,,,,,,,,,63.3,,,,,,,,,,,,,,,137.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,1167.3
05027,1582.3,86.5,,,,3,,,,,,,4.7,1.3,,,,,,175,,,,2.3,2.3,,,,,,,,,,663.3,,,,0.2,,,,,,1.1,34.7,302.3,267.6,28.1,,,,,,,1.5,,,0.5,,,,,,,0.2,,257.6,0.3,3414.8
05029,4076.6,734,,468.9,1782.8,406.8,168.1,5.4,,,,,106.2,14.1,24.9,2.4,,,,1072.1,,,,164.3,164.3,,,,,,,,,,10926.5,23.8,,121.9,8.2,,,,0.4,,70.4,1391.1,80461.6,79070.5,7565.5,,,,,,374.9,45.9,,,39.6,,11.3,,,,21.4,,260,433.7,43.6,190061.2
05031,14537.7,65222.7,23.9,7906.6,14353.3,4858.6,235.9,70.6,0.3,,,,383.3,10.6,1073.6,193,,,,14408.3,15390.7,,,30719,30719,799.6,,,2520.7,,,,9397.9,,244491.7,186.1,,962.7,871.2,,721.3,,8.1,,261.1,30459,70371.1,39911.9,3851.5,,,,,,4876,765.1,,,232.6,2295.4,273.1,,,,79.3,211.4,26571.3,582.2,228.7,641036.1
05033,12340.2,601.2,,371.1,2741.4,941.7,305.9,,,,,,97.6,16.1,18.5,,,,,2300.4,,,,354.7,354.7,,,,,,,,,,7431.5,,,99.5,22.2,,,,2,,1.3,736.8,14979,14242.1,1862.1,,,,,,125.8,153.1,,,273.9,,6.9,,,,,,,282.9,42.1,60704.7
05035,7621,17995.1,,11165.1,24496.9,2972,250.6,56.2,,,,,916,124.9,639.3,33.7,,,,8233.4,5206.1,,,8746.1,8746.1,270.5,,,1749.4,,,,6947.1,,97006.8,362,,758.2,326.5,,243.2,,46.8,,625.7,26439,76419.3,49980.3,4265.1,,,,,,3521.3,247.4,,,351.9,199.2,92.9,,,,190,313,4930.4,6.3,303,372797.8
05037,7145.1,3617.1,,5764.1,23001.8,4263.4,600.2,52.7,,,,,652.5,94.1,599.5,16.7,,,,4836.5,192.6,,,3984.2,3984.2,10,,,64.7,,,,257,,76892.8,679.4,,1280.9,64,,9,,28.4,,471.4,14954.2,53112.6,38158.4,3216.1,,,,,,4360.9,173.1,,,265.1,11.2,53.4,,,,143.1,11.6,11808.2,37.1,270.4,265137.7
05039,639.1,,,,,,,,,,,,,,,,,,,46.2,,,,,,,,,,,,,,,100.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9,,883.3
05041,18424.5,12564.7,,14719.5,20192.3,2229.3,597.2,63.2,,,,,1028.8,237.8,1076.7,28.6,,,,17913.1,1743.2,,,2244.1,2244.1,143.5,,,250.6,,123.9,,4009.7,,145668.9,283.3,,391.1,78.6,,245.8,,20,,411.2,26962.6,107572,80609.4,5135,,,,,,2378,500.3,,,210.1,594.2,24,,,,144,101.3,1249.6,913.2,663.7,473991.1
05043,6601,3775.9,,5582.6,7400,718.8,248.8,23.2,,,,,263.5,48.9,394.6,8.4,,,,3962,716.7,,,706.6,706.6,59,,,103,,50.9,,1648.6,,40215.2,107.1,,110.8,19.3,,101,,9.7,,84.6,8246.4,27843.6,19597.3,1058.8,,,,,,709.3,118,,,43.2,244.3,14.4,,,,29.6,25.4,520.7,493.3,229.1,132840.2
05045,3414.7,279.2,,221.2,1047,170.4,66.8,2.7,,,1.5,,40.4,5.3,20,0.9,,,,748.7,,,,69.2,69.2,,,,10.7,,,,,,5573.3,13,,53,3.1,,,,0.2,,26.8,778.9,31085,30306.1,2878.3,,,,,,149.3,18.2,,,15.1,,1.6,,,,8.1,,174.3,566.4,14.4,77833
05047,11338.7,97.1,,93.4,1051,171.5,52,,,,,,15.8,2.6,4.2,,,,,902,,,,65.1,65.1,,,,,,,,,,1857.1,1.4,,22.1,3.6,,,,0.8,,,192.2,2782.3,2590.2,300.7,,,,,,36.5,27.9,,,44.2,,,,,,,,68.8,658.1,5.8,22450.2
05049,13772.4,24.5,,25.9,350.8,27.2,8.4,0.8,,,0,,5.1,0.1,8,,,,,439.2,,,,10.7,10.7,,,,,,,,,,816.4,,,5.2,1,,,,0.1,,,21.2,615.2,593.9,52.6,,,,,,15.2,9.9,,,9.5,,,,,,,,,21566.4,1.9,38392.3
05051,514.4,,,,14,,,,,,,,,,,,,,,91.1,,,,,,,,,,,,,,,255.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.1,,983
05053,568.1,,,,15.9,,,,,,,,,,,,,,,103.8,,,,,,,,,,,,,,,258.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.2,,1069.4
05055,5612,4101.4,1.3,1589.9,9037.2,3214.5,281.8,42.6,0.2,,,,170.3,7.5,665,16.2,,,,2265.9,817.4,,,2108.5,2108.5,42.5,,,133.9,,,,499.1,,64406.3,222.4,,1078.9,66.2,,38.3,,5.1,,185.5,2807.3,27401.4,24594.3,2724.9,,,,,,5192.6,345.4,,,165.3,123.4,183.1,,,,56.3,11.2,31746.3,798.2,179.8,195047.9
05057,23144.3,,,,1.2,6.4,,,,,0,,,,19.1,,,,,1256.2,,,,,,,,,,,,,,,595.9,,,,,,,,,,,0.7,1.9,1.2,,,,,,,,,,,,0,,,,,,,,443.2,,25470.1
05059,1093.8,,,,29.4,,,,,,,,,,,,,,,191.3,,,,,,,,,,,,,,,570.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,2111.6
05061,14957,,,,,,,,,,,,,,,,,,,552.5,,,,,,,,,,,,,,,140.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.1,,15938.4
05063,7156.2,334.7,,517.7,2952.4,842.7,29.9,14.3,0.3,,,,78.7,3.7,217.2,3.1,,,,1359.8,,,,198.2,198.2,,,,,,,,,,16472.2,23.6,,154.2,10.4,,,,1.8,,90.1,453.4,11684.1,11230.8,1313.2,,,,,,855,141.7,,,80.3,,78.9,,,,27.4,,3369.2,4631,59,64583.4
05065,9123.8,1.7,,15.2,306.9,9.3,0.6,0.8,,,,,0.4,0,11.6,,,,,278.7,,,,8,8,,,,,,,,,,642.4,,,0.4,0.1,,,,0.1,,,7.9,223.7,215.8,5,,,,,,15.1,5.2,,,0.7,,1.6,,,,,,,14129.1,1.7,25013.8
05067,7784.7,1332,,1663,6565.2,4418.9,304.8,31.6,,,,,313.3,14.6,488.2,12.3,,,,2964.8,,,,573.7,573.7,,,,,,,,,,75886.6,240.5,,1255.9,41.5,,,,9.1,,358.6,1736.7,44930.1,43193.5,5187.3,,,,,,6342.3,496.5,,,319.4,0.8,367.6,,,,108.9,,34333.7,348.5,251.5,242449.8
05069,13831.5,5613.3,,10056.7,24822.1,2834.5,1211.8,77.4,,,,,498.7,125.5,1318.4,12.9,,,,9513.6,613.5,,,2089.3,2089.3,50.5,,,88.2,,43.6,,1411.1,,96639.3,400.5,,422.8,38.8,,86.5,,30.9,,217.2,21691.2,73225.3,51533.9,2723.1,,,,,,2716.8,304,,,110.9,209.6,44.4,,,,76,49.5,2535.7,1879.6,983.3,332221.2
05071,5627.9,88.3,,173.9,2573.1,147,44.9,,,,0,,14.3,2.4,7.8,,,,,577.1,,,,79.7,79.7,,,,,,,,,,2132.5,,,14.6,3.3,,,,1.9,,1.3,370.2,3499.8,3129.7,273.6,,,,,,29.2,37.8,,,40.2,,2.1,,,,,,,285.8,6.9,19245
05073,25121.5,776.6,,1025.4,5293.4,1306.3,155.6,13.3,,,,,89.1,19.1,26.9,,,,,5029.4,,,,285.1,285.1,,,,,,,,,,38631.2,20.3,,134.7,17.1,,,,11.6,,,1939.7,7949.4,6009.8,744.2,,,,,,355.5,217.7,,,210.9,,14.5,,,,,,811.4,182.7,41.8,96719.3
05075,5188.5,615.3,,839.3,4107.7,2962.4,293.7,19.1,0.3,,,,144.7,6.7,298.6,5.7,,,,1533.5,,,,303.5,303.5,,,,,,,,,,50440.9,231.8,,1109,19.2,,,,2,,165.6,902.5,21239.7,20337.2,2403.3,,,,,,5187.4,237.9,,,147.6,0.8,120.8,,,,50.3,,33089.8,1669.1,152.4,154129.8
05077,5735.5,32667.4,,19675.3,40652.8,1927.1,70.7,95.2,,,,,783.6,97.2,1082.8,42.5,,,,9181.9,11053.9,,,12149.7,12149.7,574.3,,,3714.5,,,,14750.4,,105448.4,283.8,,375.6,595.6,,516.4,,27.7,,487,44784.4,91063.1,46278.8,3333.4,,,,,,2421.5,255.4,,,273.9,415.3,44.9,,,,147.9,664.7,1390.5,21.3,223.1,465457.2
05079,11151.4,7839.9,,10471,10669.8,1348.2,462.8,33.4,,,,,540,98,568.9,17.4,,,,7729.8,1518.5,,,1147.9,1147.9,125,,,218.3,,107.9,,3492.8,,76370.4,166.1,,213.4,39.5,,214.1,,18.6,,169.5,14335.7,50986,36650.3,2118.2,,,,,,1333.7,234,,,86.6,517.6,31.2,,,,59.3,52.1,968.5,793.4,423.4,244470.5
05081,21471.9,701,,1032.4,5376.2,726.1,72.5,13.5,,,,,71.3,11.3,,,,,,3319.5,63.8,,,567.6,567.6,,,,545.4,,,,476.6,,27243.4,,,45.4,34.8,,,,11.8,,,2141.1,6253.1,4112,441.3,,,,,,127.6,182.7,,,125,21.8,18.3,,,,,1.2,,274.9,34.2,76085.3
05083,10305.7,123,,87,762,193.5,62.6,,,,,,20,3.3,7.8,,,,,914.5,,,,75.1,75.1,,,,,,,,,,1775.4,,,20.3,4.5,,,,0.6,,0.1,174.9,3183.8,3008.9,380.8,,,,,,27.2,32.9,,,56,,1.6,,,,,,,579.8,8.9,21885.3
05085,7009.1,4510.7,,11073.6,47654.8,3737.4,514,111.6,,,,,466,66.1,1269.4,13.4,,,,3954.3,874,,,3804.1,3804.1,45.4,,,293.7,,,,1166.3,,78437.1,733.9,,1059.2,81,,40.8,,26.5,,331.3,27371.4,62974.1,35602.7,2280,,,,,,3753.1,217.2,,,186.3,33.6,39.6,,,,100.6,52.6,10111.6,135,199.4,314135
05087,6191.6,12.4,,58,135.9,1.9,3.3,0.3,,,1.9,,2,0.4,62.4,,,,,407.3,,,,21.4,21.4,,,,21.4,,,,,,2035.3,,24.1,2.1,0.9,,,,0.2,,0,72.9,308.5,235.6,3.8,,,,,,3.3,3.2,,,7.6,,0.1,,,,,,,514.7,0.7,10154.6
05089,11144.1,,,,105.7,,,,,,,,,,,,,,,336.3,,,,,,,,,,,,,,,150.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,,29394.9
05091,24175.8,1206.7,,1247.5,6023.1,1463.9,155.6,15.1,,,,,129.3,23.7,4.2,,,,,7502.8,63.8,,,648.6,648.6,,,,545.4,,,,476.6,,43722.8,2.1,,101.4,45.9,,,,13.2,,,2543.9,10124.9,7581.1,925.9,,,,,,243.7,278.7,,,262.4,21.8,38.1,,,,,1.2,85,188.8,71.7,110583.3
05093,25157.6,89512.1,32.1,11367.7,8974.7,9079.7,247.3,42.8,,,,,932.4,33.7,659.5,275.9,,,,23037.8,20704.2,,,41285.9,41285.9,1075.6,,,3390.9,,,,12642.4,,370807.3,195.2,,1322.3,1227.3,,970.3,,15.5,,828.2,42448.1,147233,104785,11932.9,,,,,,7416.1,1411.5,,,737.8,3088,746.8,,,,251.5,284.4,27865.1,38.8,457.6,1013800.9
05095,4931.8,9205.5,,10023.3,35028.5,2395.6,293.2,79.6,,,,,381,51,905.4,15.4,,,,3682.6,2823.1,,,4430.7,4430.7,146.7,,,948.6,,,,3767.1,,62653.2,455.2,,638.8,167.3,,131.9,,31.8,,255.4,25315.7,53168,27852.4,1755.9,,,,,,2469.5,188.1,,,143.6,114,56.4,,,,77.5,169.8,5768.4,3.4,143.2,265099.3
05097,8802.7,,,,,6.4,,,,,,,,,4.2,,,,,564.8,,,,,,,,,,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.1,,9783.2
05099,2557.2,,,,0.4,,,,,,,,,,,,,,,224.4,,,,,,,,,,,,,,,486.7,,,,,,,,,,,,1.2,1.2,,,,,,,,,,,,0,,,,,,,,474.9,,3746
05101,2405.1,,,,,,,,,,,,,,8,,,,,147.3,,,,,,,,,2.7,,,,,,673.1,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.3,,3437.6
05103,637.4,,,,,,,,,,,,,,,,,,,56.2,,,,,,,,,,,,,,,121.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.9,,934.2
05105,1323.1,80.5,,72.2,404.8,90.3,25.1,0.8,,,1.9,,11.6,1.5,3.6,0.3,,,,237.2,,,,20.2,20.2,,,,,,,,,,2284.2,6.9,,28.7,0.9,,,,0.1,,7.7,348.4,9159.5,8811,829.5,,,,,,82.9,6.4,,,4.3,,1.6,,,,2.3,,203.1,184,6.1,24260.9
05107,9219.1,25089,,22488.9,68387.8,3479.5,226,160,,,,,1085.6,145.9,1820,42.9,,,,10301.3,7607.6,,,11911.6,11911.6,395.2,,,2556.4,,,,10151.6,,138280.4,576.6,,770.5,455.8,,355.4,,51.6,,731.1,53308.6,122908.8,69600.3,5008.2,,,,,,4212.9,391.1,,,411.1,287.1,86.3,,,,222,457.4,4445,11.9,347.2,589899.3
05109,8484.9,,,,,6.4,,,,,,,,,,,,,,250.2,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.9,,8917.1
05111,12821.6,22268.9,7.5,4682.6,13523.5,6990.5,424.4,63.3,0.3,,,,536.9,22.7,963.5,77,,,,8310.6,4837.1,,,10410.4,10410.4,251.3,,,792.2,,,,2953.6,,170459.8,334.9,,1782.7,329,,226.7,,9,,558.7,12090.5,82270.6,70180.1,8103.4,,,,,,8891,887.3,,,497.6,723.7,455.8,,,,169.6,66.4,47818.4,287,393.8,506884.3
05113,7056.6,,,,,,,,,,,,,,14.9,,,,,425.9,,,,,,,,,,,,,,,504.5,,,,,,,,,,1.3,,,,,,,,,,,,,,,,0.5,,,,,,,461.8,,8465.5
05115,11092.8,275.7,,226.3,2276.8,551.5,157.7,,,,,,44.7,7.4,9.7,,,,,1307.5,,,,175.6,175.6,,,,,,,,,,5001.8,9.3,,85.7,10.2,,,,1.7,,1.3,460.6,7477.6,7017.1,853.8,,,,,,167.8,78.4,,,125.6,,4.9,,,,,,457.4,414.1,20.7,38489.3
05117,5083,2886.1,,5958.6,24852.4,3470.2,495.9,58.1,,,,,499.3,71.9,660.7,12.9,,,,3768.9,192.6,,,3191.8,3191.8,10,,,64.7,,,,257,,62518.4,594.6,,1043,51.1,,9,,6.4,,360.4,14880.2,45954.9,31074.7,2463.4,,,,,,3525.6,124,,,202.7,8,4.6,,,,109.4,11.6,9755.3,48.6,210.4,227682.2
05119,2248.5,785.8,,559.6,2220.5,485,189.8,6.9,,,,,113.7,15,7.4,2.6,,,,830.9,,,,186.7,186.7,,,,,,,,,,11427,34.5,,153,8.7,,,,0.5,,75.4,1694.9,86599.4,84904.5,8100.2,,,,,,422.1,46.2,,,42.4,,3.3,,,,22.9,,534.8,92.6,39.6,202041.1
05121,5757.8,347.8,,431.1,1941.3,1368,117.9,8,,,,,81.8,3.8,122.4,3.2,,,,1209,,,,148.1,148.1,,,,,,,,,,23401.9,93.1,,460.6,10.8,,,,0.9,,93.6,542.8,11927.1,11384.4,1354.2,,,,,,2185.4,126.4,,,83.4,0.8,65.1,,,,28.4,,13285.7,3453.8,73.5,80260.2
05123,5872.2,18819.4,,12640.4,30003.3,3176.1,363.9,70.2,,,,,706.6,93.6,798.4,29.9,,,,7013.5,5902.7,,,8166.6,8166.6,306.7,,,1983.5,,,,7876.7,,89538.6,499.4,,872,342.2,,275.7,,16.2,,468.9,29275.9,70274.1,40998.1,3203.9,,,,,,3432.7,188.2,,,263.7,222.1,23.9,,,,142.4,354.9,7159.6,30,245.1,359817.9
05125,640,,,,14.9,,,,,,,,,,,,,,,97.2,,,,,,,,,,,,,,,445.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.4,,1313.1
05127,4619.5,,,,,,,,,,,,,,19.1,,,,,274.5,,,,,,,,,,,,,,,285.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.6,,5503.2
05129,10749.4,,,,101.7,,,,,,,,,,,,,,,323.5,,,,,,,,,,,,,,,196.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16988.8,,28359.6
05131,5702.2,46.2,,58.8,762,74.9,23.5,,,,,,7.5,1.2,11.3,,,,,472.1,,,,34.3,34.3,,,,,,,,,,1194.5,,,7.6,1.7,,,,0.6,,1.3,123,1481,1358.1,143.1,,,,,,14.2,16.5,,,21.1,,2.1,,,,,,,328,4.4,11925.5
05133,16591.5,20.8,,4.5,,31.5,3.3,,,,,,2.4,0.5,,,,,,1013.1,,,,2.3,2.3,,,,,,,,,,1078.8,,,2.1,0.5,,,,,,,8.4,146.7,138.4,19.9,,,,,,2.1,2.6,,,5.6,,,,,,,,,313,0.7,19391
05135,7364.8,,,,68.9,,,,,,,,,,,,,,,219.3,,,,,,,,,,,,,,,279.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11514.2,,19447
